VenueCode,TemplateName,SectionCode,Row,Seat,Priority,StatusCode,Aisle,RowSort,SeatSort,Image
997,ChristianLifeAssembly3,ACRCL, ,GA,1,A,1,1,1,
997,ChristianLifeAssembly3,ACRCL, ,GA,2,A,0,1,2,
997,ChristianLifeAssembly3,ACRCL, ,GA,3,A,0,1,3,
997,ChristianLifeAssembly3,ACRCL, ,GA,4,A,0,1,4,
997,ChristianLifeAssembly3,ACRCL, ,GA,5,A,0,1,5,
997,ChristianLifeAssembly3,ACRCL, ,GA,6,A,0,1,6,
997,ChristianLifeAssembly3,ACRCL, ,GA,7,A,0,1,7,
997,ChristianLifeAssembly3,ACRCL, ,GA,8,A,0,1,8,
997,ChristianLifeAssembly3,ACRCL, ,GA,9,A,0,1,9,
997,ChristianLifeAssembly3,ACRCL, ,GA,10,A,0,1,10,
997,ChristianLifeAssembly3,ACRCL, ,GA,11,A,0,1,11,
997,ChristianLifeAssembly3,ACRCL, ,GA,12,A,0,1,12,
997,ChristianLifeAssembly3,ACRCL, ,GA,13,A,0,1,13,
997,ChristianLifeAssembly3,ACRCL, ,GA,14,A,0,1,14,
997,ChristianLifeAssembly3,ACRCL, ,GA,15,A,0,1,15,
997,ChristianLifeAssembly3,ACRCL, ,GA,16,A,0,1,16
997,ChristianLifeAssembly3,ACRCL, ,GA,17,A,0,1,17
997,ChristianLifeAssembly3,ACRCL, ,GA,18,A,0,1,18
997,ChristianLifeAssembly3,ACRCL, ,GA,19,A,0,1,19
997,ChristianLifeAssembly3,ACRCL, ,GA,20,A,0,1,20
997,ChristianLifeAssembly3,ACRCL, ,GA,21,A,0,1,21
997,ChristianLifeAssembly3,ACRCL, ,GA,22,A,0,1,22
997,ChristianLifeAssembly3,ACRCL, ,GA,23,A,0,1,23
997,ChristianLifeAssembly3,ACRCL, ,GA,24,A,0,1,24
997,ChristianLifeAssembly3,ACRCL, ,GA,25,A,0,1,25
997,ChristianLifeAssembly3,ACRCL, ,GA,26,A,0,1,26
997,ChristianLifeAssembly3,ACRCL, ,GA,27,A,0,1,27
997,ChristianLifeAssembly3,ACRCL, ,GA,28,A,0,1,28
997,ChristianLifeAssembly3,ACRCL, ,GA,29,A,0,1,29
997,ChristianLifeAssembly3,ACRCL, ,GA,30,A,0,1,30
997,ChristianLifeAssembly3,ACRCL, ,GA,31,A,0,1,31
997,ChristianLifeAssembly3,ACRCL, ,GA,32,A,0,1,32
997,ChristianLifeAssembly3,ACRCL, ,GA,33,A,0,1,33
997,ChristianLifeAssembly3,ACRCL, ,GA,34,A,0,1,34
997,ChristianLifeAssembly3,ACRCL, ,GA,35,A,0,1,35
997,ChristianLifeAssembly3,ACRCL, ,GA,36,A,0,1,36
997,ChristianLifeAssembly3,ACRCL, ,GA,37,A,0,1,37
997,ChristianLifeAssembly3,ACRCL, ,GA,38,A,0,1,38
997,ChristianLifeAssembly3,ACRCL, ,GA,39,A,0,1,39
997,ChristianLifeAssembly3,ACRCL, ,GA,40,A,0,1,40
997,ChristianLifeAssembly3,ACRCL, ,GA,41,A,0,1,41
997,ChristianLifeAssembly3,ACRCL, ,GA,42,A,0,1,42
997,ChristianLifeAssembly3,ACRCL, ,GA,43,A,0,1,43
997,ChristianLifeAssembly3,ACRCL, ,GA,44,A,0,1,44
997,ChristianLifeAssembly3,ACRCL, ,GA,45,A,0,1,45
997,ChristianLifeAssembly3,ACRCL, ,GA,46,A,0,1,46
997,ChristianLifeAssembly3,ACRCL, ,GA,47,A,0,1,47
997,ChristianLifeAssembly3,ACRCL, ,GA,48,A,0,1,48
997,ChristianLifeAssembly3,ACRCL, ,GA,49,A,0,1,49
997,ChristianLifeAssembly3,ACRCL, ,GA,50,A,0,1,50
997,ChristianLifeAssembly3,ACRCL, ,GA,51,A,0,1,51
997,ChristianLifeAssembly3,ACRCL, ,GA,52,A,0,1,52
997,ChristianLifeAssembly3,ACRCL, ,GA,53,A,0,1,53
997,ChristianLifeAssembly3,ACRCL, ,GA,54,A,0,1,54
997,ChristianLifeAssembly3,ACRCL, ,GA,55,A,0,1,55
997,ChristianLifeAssembly3,ACRCL, ,GA,56,A,0,1,56
997,ChristianLifeAssembly3,ACRCL, ,GA,57,A,0,1,57
997,ChristianLifeAssembly3,ACRCL, ,GA,58,A,0,1,58
997,ChristianLifeAssembly3,ACRCL, ,GA,59,A,0,1,59
997,ChristianLifeAssembly3,ACRCL, ,GA,60,A,0,1,60
997,ChristianLifeAssembly3,ACRCL, ,GA,61,A,0,1,61
997,ChristianLifeAssembly3,ACRCL, ,GA,62,A,0,1,62
997,ChristianLifeAssembly3,ACRCL, ,GA,63,A,0,1,63
997,ChristianLifeAssembly3,ACRCL, ,GA,64,A,0,1,64
997,ChristianLifeAssembly3,ACRCL, ,GA,65,A,0,1,65
997,ChristianLifeAssembly3,ACRCL, ,GA,66,A,0,1,66
997,ChristianLifeAssembly3,ACRCL, ,GA,67,A,0,1,67
997,ChristianLifeAssembly3,ACRCL, ,GA,68,A,0,1,68
997,ChristianLifeAssembly3,ACRCL, ,GA,69,A,0,1,69
997,ChristianLifeAssembly3,ACRCL, ,GA,70,A,0,1,70
997,ChristianLifeAssembly3,ACRCL, ,GA,71,A,0,1,71
997,ChristianLifeAssembly3,ACRCL, ,GA,72,A,0,1,72
997,ChristianLifeAssembly3,ACRCL, ,GA,73,A,0,1,73
997,ChristianLifeAssembly3,ACRCL, ,GA,74,A,0,1,74
997,ChristianLifeAssembly3,ACRCL, ,GA,75,A,0,1,75
997,ChristianLifeAssembly3,ACRCL, ,GA,76,A,0,1,76
997,ChristianLifeAssembly3,ACRCL, ,GA,77,A,0,1,77
997,ChristianLifeAssembly3,ACRCL, ,GA,78,A,0,1,78
997,ChristianLifeAssembly3,ACRCL, ,GA,79,A,0,1,79
997,ChristianLifeAssembly3,ACRCL, ,GA,80,A,0,1,80
997,ChristianLifeAssembly3,ACRCL, ,GA,81,A,0,1,81
997,ChristianLifeAssembly3,ACRCL, ,GA,82,A,0,1,82
997,ChristianLifeAssembly3,ACRCL, ,GA,83,A,0,1,83
997,ChristianLifeAssembly3,ACRCL, ,GA,84,A,0,1,84
997,ChristianLifeAssembly3,ACRCL, ,GA,85,A,0,1,85
997,ChristianLifeAssembly3,ACRCL, ,GA,86,A,0,1,86
997,ChristianLifeAssembly3,ACRCL, ,GA,87,A,0,1,87
997,ChristianLifeAssembly3,ACRCL, ,GA,88,A,0,1,88
997,ChristianLifeAssembly3,ACRCL, ,GA,89,A,0,1,89
997,ChristianLifeAssembly3,ACRCL, ,GA,90,A,0,1,90
997,ChristianLifeAssembly3,ACRCL, ,GA,91,A,0,1,91
997,ChristianLifeAssembly3,ACRCL, ,GA,92,A,0,1,92
997,ChristianLifeAssembly3,ACRCL, ,GA,93,A,0,1,93
997,ChristianLifeAssembly3,ACRCL, ,GA,94,A,0,1,94
997,ChristianLifeAssembly3,ACRCL, ,GA,95,A,0,1,95
997,ChristianLifeAssembly3,ACRCL, ,GA,96,A,0,1,96
997,ChristianLifeAssembly3,ACRCL, ,GA,97,A,0,1,97
997,ChristianLifeAssembly3,ACRCL, ,GA,98,A,0,1,98
997,ChristianLifeAssembly3,ACRCL, ,GA,99,A,0,1,99
997,ChristianLifeAssembly3,ACRCL, ,GA,100,A,0,1,100
997,ChristianLifeAssembly3,ACRCL, ,GA,101,A,0,1,101
997,ChristianLifeAssembly3,ACRCL, ,GA,102,A,0,1,102
997,ChristianLifeAssembly3,ACRCL, ,GA,103,A,0,1,103
997,ChristianLifeAssembly3,ACRCL, ,GA,104,A,0,1,104
997,ChristianLifeAssembly3,ACRCL, ,GA,105,A,0,1,105
997,ChristianLifeAssembly3,ACRCL, ,GA,106,A,0,1,106
997,ChristianLifeAssembly3,ACRCL, ,GA,107,A,0,1,107
997,ChristianLifeAssembly3,ACRCL, ,GA,108,A,0,1,108
997,ChristianLifeAssembly3,ACRCL, ,GA,109,A,0,1,109
997,ChristianLifeAssembly3,ACRCL, ,GA,110,A,0,1,110
997,ChristianLifeAssembly3,ACRCL, ,GA,111,A,0,1,111
997,ChristianLifeAssembly3,ACRCL, ,GA,112,A,0,1,112
997,ChristianLifeAssembly3,ACRCL, ,GA,113,A,0,1,113
997,ChristianLifeAssembly3,ACRCL, ,GA,114,A,0,1,114
997,ChristianLifeAssembly3,ACRCL, ,GA,115,A,0,1,115
997,ChristianLifeAssembly3,ACRCL, ,GA,116,A,0,1,116
997,ChristianLifeAssembly3,ACRCL, ,GA,117,A,0,1,117
997,ChristianLifeAssembly3,ACRCL, ,GA,118,A,0,1,118
997,ChristianLifeAssembly3,ACRCL, ,GA,119,A,0,1,119
997,ChristianLifeAssembly3,ACRCL, ,GA,120,A,0,1,120
997,ChristianLifeAssembly3,ACRCL, ,GA,121,A,0,1,121
997,ChristianLifeAssembly3,ACRCL, ,GA,122,A,0,1,122
997,ChristianLifeAssembly3,ACRCL, ,GA,123,A,0,1,123
997,ChristianLifeAssembly3,ACRCL, ,GA,124,A,0,1,124
997,ChristianLifeAssembly3,ACRCL, ,GA,125,A,0,1,125
997,ChristianLifeAssembly3,ACRCL, ,GA,126,A,0,1,126
997,ChristianLifeAssembly3,ACRCL, ,GA,127,A,0,1,127
997,ChristianLifeAssembly3,ACRCL, ,GA,128,A,0,1,128
997,ChristianLifeAssembly3,ACRCL, ,GA,129,A,0,1,129
997,ChristianLifeAssembly3,ACRCL, ,GA,130,A,0,1,130
997,ChristianLifeAssembly3,ACRCL, ,GA,131,A,0,1,131
997,ChristianLifeAssembly3,ACRCL, ,GA,132,A,0,1,132
997,ChristianLifeAssembly3,ACRCL, ,GA,133,A,0,1,133
997,ChristianLifeAssembly3,ACRCL, ,GA,134,A,0,1,134
997,ChristianLifeAssembly3,ACRCL, ,GA,135,A,0,1,135
997,ChristianLifeAssembly3,ACRCL, ,GA,136,A,0,1,136
997,ChristianLifeAssembly3,ACRCL, ,GA,137,A,0,1,137
997,ChristianLifeAssembly3,ACRCL, ,GA,138,A,0,1,138
997,ChristianLifeAssembly3,ACRCL, ,GA,139,A,0,1,139
997,ChristianLifeAssembly3,ACRCL, ,GA,140,A,0,1,140
997,ChristianLifeAssembly3,ACRCL, ,GA,141,A,0,1,141
997,ChristianLifeAssembly3,ACRCL, ,GA,142,A,0,1,142
997,ChristianLifeAssembly3,ACRCL, ,GA,143,A,0,1,143
997,ChristianLifeAssembly3,ACRCL, ,GA,144,A,0,1,144
997,ChristianLifeAssembly3,ACRCL, ,GA,145,A,0,1,145
997,ChristianLifeAssembly3,ACRCL, ,GA,146,A,0,1,146
997,ChristianLifeAssembly3,ACRCL, ,GA,147,A,0,1,147
997,ChristianLifeAssembly3,ACRCL, ,GA,148,A,0,1,148
997,ChristianLifeAssembly3,ACRCL, ,GA,149,A,0,1,149
997,ChristianLifeAssembly3,ACRCL, ,GA,150,A,0,1,150
997,ChristianLifeAssembly3,ACRCL, ,GA,151,A,0,1,151
997,ChristianLifeAssembly3,ACRCL, ,GA,152,A,0,1,152
997,ChristianLifeAssembly3,ACRCL, ,GA,153,A,0,1,153
997,ChristianLifeAssembly3,ACRCL, ,GA,154,A,0,1,154
997,ChristianLifeAssembly3,ACRCL, ,GA,155,A,0,1,155
997,ChristianLifeAssembly3,ACRCL, ,GA,156,A,0,1,156
997,ChristianLifeAssembly3,ACRCL, ,GA,157,A,0,1,157
997,ChristianLifeAssembly3,ACRCL, ,GA,158,A,0,1,158
997,ChristianLifeAssembly3,ACRCL, ,GA,159,A,0,1,159
997,ChristianLifeAssembly3,ACRCL, ,GA,160,A,0,1,160
997,ChristianLifeAssembly3,ACRCL, ,GA,161,A,0,1,161
997,ChristianLifeAssembly3,ACRCL, ,GA,162,A,0,1,162
997,ChristianLifeAssembly3,ACRCL, ,GA,163,A,0,1,163
997,ChristianLifeAssembly3,ACRCL, ,GA,164,A,0,1,164
997,ChristianLifeAssembly3,ACRCL, ,GA,165,A,0,1,165
997,ChristianLifeAssembly3,ACRCL, ,GA,166,A,0,1,166
997,ChristianLifeAssembly3,ACRCL, ,GA,167,A,0,1,167
997,ChristianLifeAssembly3,ACRCL, ,GA,168,A,0,1,168
997,ChristianLifeAssembly3,ACRCL, ,GA,169,A,0,1,169
997,ChristianLifeAssembly3,ACRCL, ,GA,170,A,0,1,170
997,ChristianLifeAssembly3,ACRCL, ,GA,171,A,0,1,171
997,ChristianLifeAssembly3,ACRCL, ,GA,172,A,0,1,172
997,ChristianLifeAssembly3,ACRCL, ,GA,173,A,0,1,173
997,ChristianLifeAssembly3,ACRCL, ,GA,174,A,0,1,174
997,ChristianLifeAssembly3,ACRCL, ,GA,175,A,0,1,175
997,ChristianLifeAssembly3,ACRCL, ,GA,176,A,0,1,176
997,ChristianLifeAssembly3,ACRCL, ,GA,177,A,0,1,177
997,ChristianLifeAssembly3,ACRCL, ,GA,178,A,0,1,178
997,ChristianLifeAssembly3,ACRCL, ,GA,179,A,0,1,179
997,ChristianLifeAssembly3,ACRCL, ,GA,180,A,0,1,180
