VenueCode,TemplateName,SectionCode,Row,Seat,Priority,StatusCode,Aisle,RowSort,SeatSort
52,RiverplaceCafe1,1,TBL01,TBL01,1,A,1,1,1
52,RiverplaceCafe1,1,TBL01,TBL01,2,A,0,1,2
52,RiverplaceCafe1,1,TBL01,TBL01,3,A,0,1,3
52,RiverplaceCafe1,1,TBL01,TBL01,4,A,0,1,4
52,RiverplaceCafe1,1,TBL01,TBL01,5,A,0,1,5
52,RiverplaceCafe1,1,TBL01,TBL01,6,A,1,1,6
52,RiverplaceCafe1,2,TBL02,TBL02,7,A,1,2,1
52,RiverplaceCafe1,2,TBL02,TBL02,8,A,0,2,2
52,RiverplaceCafe1,2,TBL02,TBL02,9,A,0,2,3
52,RiverplaceCafe1,2,TBL02,TBL02,10,A,0,2,4
52,RiverplaceCafe1,2,TBL02,TBL02,11,A,0,2,5
52,RiverplaceCafe1,2,TBL02,TBL02,12,A,1,2,6
52,RiverplaceCafe1,3,TBL03,TBL03,13,A,1,3,1
52,RiverplaceCafe1,3,TBL03,TBL03,14,A,0,3,2
52,RiverplaceCafe1,3,TBL03,TBL03,15,A,0,3,3
52,RiverplaceCafe1,3,TBL03,TBL03,16,A,0,3,4
52,RiverplaceCafe1,3,TBL03,TBL03,17,A,0,3,5
52,RiverplaceCafe1,3,TBL03,TBL03,18,A,1,3,6
52,RiverplaceCafe1,4,TBL04,TBL04,19,A,1,4,1
52,RiverplaceCafe1,4,TBL04,TBL04,20,A,0,4,2
52,RiverplaceCafe1,4,TBL04,TBL04,21,A,0,4,3
52,RiverplaceCafe1,4,TBL04,TBL04,22,A,0,4,4
52,RiverplaceCafe1,4,TBL04,TBL04,23,A,0,4,5
52,RiverplaceCafe1,4,TBL04,TBL04,24,A,1,4,6
52,RiverplaceCafe1,5,TBL05,TBL05,25,A,1,5,1
52,RiverplaceCafe1,5,TBL05,TBL05,26,A,0,6,2
52,RiverplaceCafe1,5,TBL05,TBL05,27,A,0,6,3
52,RiverplaceCafe1,5,TBL05,TBL05,28,A,0,6,4
52,RiverplaceCafe1,5,TBL05,TBL05,29,A,0,6,5
52,RiverplaceCafe1,5,TBL05,TBL05,30,A,1,6,6
52,RiverplaceCafe1,6,TBL06,TBL06,31,A,1,6,1
52,RiverplaceCafe1,6,TBL06,TBL06,32,A,0,6,2
52,RiverplaceCafe1,6,TBL06,TBL06,33,A,0,6,3
52,RiverplaceCafe1,6,TBL06,TBL06,34,A,0,6,4
52,RiverplaceCafe1,6,TBL06,TBL06,35,A,0,6,5
52,RiverplaceCafe1,6,TBL06,TBL06,36,A,1,6,6
52,RiverplaceCafe1,7,TBL07,TBL07,37,A,1,7,1
52,RiverplaceCafe1,7,TBL07,TBL07,38,A,0,7,2
52,RiverplaceCafe1,7,TBL07,TBL07,39,A,0,7,3
52,RiverplaceCafe1,7,TBL07,TBL07,40,A,1,7,4
52,RiverplaceCafe1,8,TBL08,TBL08,41,A,1,8,1
52,RiverplaceCafe1,8,TBL08,TBL08,42,A,0,8,2
52,RiverplaceCafe1,8,TBL08,TBL08,43,A,0,8,3
52,RiverplaceCafe1,8,TBL08,TBL08,44,A,1,8,4
52,RiverplaceCafe1,9,TBL09,TBL09,45,A,1,9,1
52,RiverplaceCafe1,9,TBL09,TBL09,46,A,0,9,2
52,RiverplaceCafe1,9,TBL09,TBL09,47,A,0,9,3
52,RiverplaceCafe1,9,TBL09,TBL09,48,A,1,9,4
52,RiverplaceCafe1,10,TBL10,TBL10,49,A,1,10,1
52,RiverplaceCafe1,10,TBL10,TBL10,50,A,0,10,2
