VenueCode,TemplateName,SectionCode,Section,Priority,StatusCode,Color,Justification,SectionType,Shape,Coordinates
1120,ZIONSVILLE1,SECT1,Section 1,3,A,Blue,Left,,,
1120,ZIONSVILLE1,SECT2,Section 2,1,A,Blue,Center,,,
1120,ZIONSVILLE1,SECT3,Section 3,2,A,Blue,Left,,,
1120,ZIONSVILLE1,SECT4,Section 4,8,A,Gold,Center,,,
1120,ZIONSVILLE1,SECT5,Section 5,6,A,Gold,Center,,,
1120,ZIONSVILLE1,SECT6,Section 6,4,A,Gold,Center,,,
1120,ZIONSVILLE1,SECT7,Section 7,5,A,Gold,Center,,,
1120,ZIONSVILLE1,SECT8,Section 8,7,A,Gold,Center,,,
1120,ZIONSVILLE1,ADAS1,ADA Section 1,11,H,Blue,Left,,,
1120,ZIONSVILLE1,ADAS2,ADA Section 2,9,H,Blue,Left,,,
1120,ZIONSVILLE1,ADAS3,ADA Section 3,10,H,Blue,Left,,,
