SeatCode,EventCode,SectionCode,Row,Seat,Priority,StatusCode,StatusDate,Aisle,OrderNumber,RowSort,SeatSort,Image
444130,1360,GA,GA,GA,101,A,10/31/2002 12:00,0,0,1,101,
444131,1360,GA,GA,GA,102,A,10/31/2002 12:00,0,0,1,102,
444132,1360,GA,GA,GA,103,A,10/31/2002 12:00,0,0,1,103,
444133,1360,GA,GA,GA,104,A,10/31/2002 12:00,0,0,1,104,
444134,1360,GA,GA,GA,105,A,10/31/2002 12:00,0,0,1,105,
444135,1360,GA,GA,GA,106,A,10/31/2002 12:00,0,0,1,106,
444136,1360,GA,GA,GA,107,A,10/31/2002 12:00,0,0,1,107,
444137,1360,GA,GA,GA,108,A,10/31/2002 12:00,0,0,1,108,
444138,1360,GA,GA,GA,109,A,10/31/2002 12:00,0,0,1,109,
444139,1360,GA,GA,GA,110,A,10/31/2002 12:00,0,0,1,110,
444140,1360,GA,GA,GA,111,A,10/31/2002 12:00,0,0,1,111,
444141,1360,GA,GA,GA,112,A,10/31/2002 12:00,0,0,1,112,
444142,1360,GA,GA,GA,113,A,10/31/2002 12:00,0,0,1,113,
444143,1360,GA,GA,GA,114,A,10/31/2002 12:00,0,0,1,114,
444144,1360,GA,GA,GA,115,A,10/31/2002 12:00,0,0,1,115,
444145,1360,GA,GA,GA,116,A,10/31/2002 12:00,0,0,1,116
444146,1360,GA,GA,GA,117,A,10/31/2002 12:00,0,0,1,117
444147,1360,GA,GA,GA,118,A,10/31/2002 12:00,0,0,1,118
444148,1360,GA,GA,GA,119,A,10/31/2002 12:00,0,0,1,119
444149,1360,GA,GA,GA,120,A,10/31/2002 12:00,0,0,1,120
444150,1360,GA,GA,GA,121,A,10/31/2002 12:00,0,0,1,121
444151,1360,GA,GA,GA,122,A,10/31/2002 12:00,0,0,1,122
444152,1360,GA,GA,GA,123,A,10/31/2002 12:00,0,0,1,123
444153,1360,GA,GA,GA,124,A,10/31/2002 12:00,0,0,1,124
444154,1360,GA,GA,GA,125,A,10/31/2002 12:00,0,0,1,125
444155,1360,GA,GA,GA,126,A,10/31/2002 12:00,0,0,1,126
444156,1360,GA,GA,GA,127,A,10/31/2002 12:00,0,0,1,127
444157,1360,GA,GA,GA,128,A,10/31/2002 12:00,0,0,1,128
444158,1360,GA,GA,GA,129,A,10/31/2002 12:00,0,0,1,129
444159,1360,GA,GA,GA,130,A,10/31/2002 12:00,0,0,1,130
444160,1360,GA,GA,GA,131,A,10/31/2002 12:00,0,0,1,131
444161,1360,GA,GA,GA,132,A,10/31/2002 12:00,0,0,1,132
444162,1360,GA,GA,GA,133,A,10/31/2002 12:00,0,0,1,133
444163,1360,GA,GA,GA,134,A,10/31/2002 12:00,0,0,1,134
444164,1360,GA,GA,GA,135,A,10/31/2002 12:00,0,0,1,135
444165,1360,GA,GA,GA,136,A,10/31/2002 12:00,0,0,1,136
444166,1360,GA,GA,GA,137,A,10/31/2002 12:00,0,0,1,137
444167,1360,GA,GA,GA,138,A,10/31/2002 12:00,0,0,1,138
444168,1360,GA,GA,GA,139,A,10/31/2002 12:00,0,0,1,139
444169,1360,GA,GA,GA,140,A,10/31/2002 12:00,0,0,1,140
444170,1360,GA,GA,GA,141,A,10/31/2002 12:00,0,0,1,141
444171,1360,GA,GA,GA,142,A,10/31/2002 12:00,0,0,1,142
444172,1360,GA,GA,GA,143,A,10/31/2002 12:00,0,0,1,143
444173,1360,GA,GA,GA,144,A,10/31/2002 12:00,0,0,1,144
444174,1360,GA,GA,GA,145,A,10/31/2002 12:00,0,0,1,145
444175,1360,GA,GA,GA,146,A,10/31/2002 12:00,0,0,1,146
444176,1360,GA,GA,GA,147,A,10/31/2002 12:00,0,0,1,147
444177,1360,GA,GA,GA,148,A,10/31/2002 12:00,0,0,1,148
444178,1360,GA,GA,GA,149,A,10/31/2002 12:00,0,0,1,149
444179,1360,GA,GA,GA,150,A,10/31/2002 12:00,0,0,1,150
444180,1360,GA,GA,GA,151,A,10/31/2002 12:00,0,0,1,151
444181,1360,GA,GA,GA,152,A,10/31/2002 12:00,0,0,1,152
444182,1360,GA,GA,GA,153,A,10/31/2002 12:00,0,0,1,153
444183,1360,GA,GA,GA,154,A,10/31/2002 12:00,0,0,1,154
444184,1360,GA,GA,GA,155,A,10/31/2002 12:00,0,0,1,155
444185,1360,GA,GA,GA,156,A,10/31/2002 12:00,0,0,1,156
444186,1360,GA,GA,GA,157,A,10/31/2002 12:00,0,0,1,157
444187,1360,GA,GA,GA,158,A,10/31/2002 12:00,0,0,1,158
444188,1360,GA,GA,GA,159,A,10/31/2002 12:00,0,0,1,159
444189,1360,GA,GA,GA,160,A,10/31/2002 12:00,0,0,1,160
444190,1360,GA,GA,GA,161,A,10/31/2002 12:00,0,0,1,161
444191,1360,GA,GA,GA,162,A,10/31/2002 12:00,0,0,1,162
444192,1360,GA,GA,GA,163,A,10/31/2002 12:00,0,0,1,163
444193,1360,GA,GA,GA,164,A,10/31/2002 12:00,0,0,1,164
444194,1360,GA,GA,GA,165,A,10/31/2002 12:00,0,0,1,165
444195,1360,GA,GA,GA,166,A,10/31/2002 12:00,0,0,1,166
444196,1360,GA,GA,GA,167,A,10/31/2002 12:00,0,0,1,167
444197,1360,GA,GA,GA,168,A,10/31/2002 12:00,0,0,1,168
444198,1360,GA,GA,GA,169,A,10/31/2002 12:00,0,0,1,169
444199,1360,GA,GA,GA,170,A,10/31/2002 12:00,0,0,1,170
444200,1360,GA,GA,GA,171,A,10/31/2002 12:00,0,0,1,171
444201,1360,GA,GA,GA,172,A,10/31/2002 12:00,0,0,1,172
444202,1360,GA,GA,GA,173,A,10/31/2002 12:00,0,0,1,173
444203,1360,GA,GA,GA,174,A,10/31/2002 12:00,0,0,1,174
444204,1360,GA,GA,GA,175,A,10/31/2002 12:00,0,0,1,175
444205,1360,GA,GA,GA,176,A,10/31/2002 12:00,0,0,1,176
444206,1360,GA,GA,GA,177,A,10/31/2002 12:00,0,0,1,177
444207,1360,GA,GA,GA,178,A,10/31/2002 12:00,0,0,1,178
444208,1360,GA,GA,GA,179,A,10/31/2002 12:00,0,0,1,179
444209,1360,GA,GA,GA,180,A,10/31/2002 12:00,0,0,1,180
444210,1360,GA,GA,GA,181,A,10/31/2002 12:00,0,0,1,181
444211,1360,GA,GA,GA,182,A,10/31/2002 12:00,0,0,1,182
444212,1360,GA,GA,GA,183,A,10/31/2002 12:00,0,0,1,183
444213,1360,GA,GA,GA,184,A,10/31/2002 12:00,0,0,1,184
444214,1360,GA,GA,GA,185,A,10/31/2002 12:00,0,0,1,185
444215,1360,GA,GA,GA,186,A,10/31/2002 12:00,0,0,1,186
444216,1360,GA,GA,GA,187,A,10/31/2002 12:00,0,0,1,187
444217,1360,GA,GA,GA,188,A,10/31/2002 12:00,0,0,1,188
444218,1360,GA,GA,GA,189,A,10/31/2002 12:00,0,0,1,189
444219,1360,GA,GA,GA,190,A,10/31/2002 12:00,0,0,1,190
444220,1360,GA,GA,GA,191,A,10/31/2002 12:00,0,0,1,191
444221,1360,GA,GA,GA,192,A,10/31/2002 12:00,0,0,1,192
444222,1360,GA,GA,GA,193,A,10/31/2002 12:00,0,0,1,193
444223,1360,GA,GA,GA,194,A,10/31/2002 12:00,0,0,1,194
444224,1360,GA,GA,GA,195,A,10/31/2002 12:00,0,0,1,195
444225,1360,GA,GA,GA,196,A,10/31/2002 12:00,0,0,1,196
444226,1360,GA,GA,GA,197,A,10/31/2002 12:00,0,0,1,197
444227,1360,GA,GA,GA,198,A,10/31/2002 12:00,0,0,1,198
444228,1360,GA,GA,GA,199,A,10/31/2002 12:00,0,0,1,199
444229,1360,GA,GA,GA,200,A,10/31/2002 12:00,0,0,1,200
