VenueCode,TemplateName,SectionCode,Section,Priority,StatusCode,Color,Justification,SectionType,Shape,Coordinates
1349,CHOCTAWCOLISEUM4,GA101,General Admission 101,67,A,Green,Left,general,RECT,"374,387,401,456"
1349,CHOCTAWCOLISEUM4,GA102,General Admission 102,63,A,Green,Left,general,RECT,"336,387,368,456"
1349,CHOCTAWCOLISEUM4,GA103,General Admission 103,59,A,Green,Left,general,POLY,"330,387,318,385,318,394,299,396,300,453,330,454,330,454"
1349,CHOCTAWCOLISEUM4,GA104,General Admission 104,55,A,Green,Left,general,RECT,"265,387,294,455"
1349,CHOCTAWCOLISEUM4,GA105,General Admission 105,51,A,Green,Left,general,RECT,"228,374,257,454"
1349,CHOCTAWCOLISEUM4,GA106,General Admission 106,53,A,Green,Left,general,RECT,"191,387,221,455"
1349,CHOCTAWCOLISEUM4,GA107,General Admission 107,57,A,Green,Left,general,POLY,"154,386,166,387,167,395,183,396,185,456,153,455,153,455"
1349,CHOCTAWCOLISEUM4,GA108,General Admission 108,61,A,Green,Left,general,RECT,"120,387,147,455"
1349,CHOCTAWCOLISEUM4,GA109,General Admission 109,65,A,Green,Left,general,RECT,"80,386,110,455"
1349,CHOCTAWCOLISEUM4,GA110,General Admission 110,75,A,Green,Left,general,RECT,"18,296,46,322"
1349,CHOCTAWCOLISEUM4,GA111,General Admission 111,71,A,Green,Left,general,RECT,"17,258,48,288"
1349,CHOCTAWCOLISEUM4,GA112,General Admission 112,69,A,Green,Left,general,RECT,"18,222,47,249"
1349,CHOCTAWCOLISEUM4,GA113,General Admission 113,72,A,Green,Left,general,RECT,"17,183,45,212"
1349,CHOCTAWCOLISEUM4,GA114,General Admission 114,76,A,Green,Left,general,RECT,"18,149,45,176"
1349,CHOCTAWCOLISEUM4,GA115,General Admission 115,66,A,Green,Left,general,RECT,"78,15,107,85"
1349,CHOCTAWCOLISEUM4,GA116,General Admission 116,62,A,Green,Left,general,RECT,"114,17,144,85"
1349,CHOCTAWCOLISEUM4,GA117,General Admission 117,58,A,Green,Left,general,POLY,"180,74,163,74,164,85,151,85,152,18,183,18,182,18"
1349,CHOCTAWCOLISEUM4,GA118,General Admission 118,54,A,Green,Left,general,RECT,"187,18,217,85"
1349,CHOCTAWCOLISEUM4,GA119,General Admission 119,52,A,Green,Left,general,POLY,"225,97,233,97,234,86,243,86,243,96,253,96,253,17,225,17,225,17"
1349,CHOCTAWCOLISEUM4,GA120,General Admission 120,56,A,Green,Left,general,RECT,"258,15,290,83"
1349,CHOCTAWCOLISEUM4,GA121,General Admission 121,60,A,Green,Left,general,POLY,"297,73,316,73,316,85,326,85,328,15,295,14,295,14"
1349,CHOCTAWCOLISEUM4,GA122,General Admission 122,64,A,Green,Left,general,RECT,"334,17,362,82"
1349,CHOCTAWCOLISEUM4,GA123,General Admission 123,68,A,Green,Left,general,RECT,"370,17,400,84"
1349,CHOCTAWCOLISEUM4,GA124,General Admission 124,78,A,Green,Left,general,RECT,"433,150,463,176"
1349,CHOCTAWCOLISEUM4,GA125,General Admission 125,74,A,Green,Left,general,RECT,"434,187,461,213"
1349,CHOCTAWCOLISEUM4,GA126,General Admission 126,70,A,Green,Left,general,RECT,"435,221,463,250"
1349,CHOCTAWCOLISEUM4,GA127,General Admission 127,73,A,Green,Left,general,RECT,"434,259,462,286"
1349,CHOCTAWCOLISEUM4,GA128,General Admission 128,77,A,Green,Left,general,RECT,"436,298,463,323"
1349,CHOCTAWCOLISEUM4,SC101,Reserved Section 101,41,A,Blue,Left,,RECT,"373,345,402,359"
1349,CHOCTAWCOLISEUM4,SC102,Reserved Section 102,37,A,Blue,Left,,RECT,"339,346,366,360"
1349,CHOCTAWCOLISEUM4,SC103,Reserved Section 103,33,A,Blue,Left,,RECT,"302,346,329,359"
