VenueCode,TemplateName,SectionCode,Section,Priority,StatusCode,Color,Justification,SectionType,Shape,Coordinates
1349,CHOCTAWCOLISEUM2,GA101,General Admission 101,43,A,Green,Left,general,RECT,"374,387,401,456"
1349,CHOCTAWCOLISEUM2,GA102,General Admission 102,39,A,Green,Left,general,RECT,"336,387,368,456"
1349,CHOCTAWCOLISEUM2,GA103,General Admission 103,35,A,Green,Left,general,POLY,
1349,CHOCTAWCOLISEUM2,GA104,General Admission 104,31,A,Green,Left,general,RECT,"265,387,294,455"
1349,CHOCTAWCOLISEUM2,GA105,General Admission 105,27,A,Green,Left,general,RECT,"228,374,257,454"
1349,CHOCTAWCOLISEUM2,GA106,General Admission 106,29,A,Green,Left,general,RECT,"191,387,221,455"
1349,CHOCTAWCOLISEUM2,GA107,General Admission 107,33,A,Green,Left,general,POLY,
1349,CHOCTAWCOLISEUM2,GA108,General Admission 108,37,A,Green,Left,general,RECT,"120,387,147,455"
1349,CHOCTAWCOLISEUM2,GA109,General Admission 109,41,A,Green,Left,general,RECT,"80,386,110,455"
1349,CHOCTAWCOLISEUM2,GA110,General Admission 110,51,A,Green,Left,general,RECT,"18,296,46,322"
1349,CHOCTAWCOLISEUM2,GA111,General Admission 111,47,A,Green,Left,general,RECT,"17,258,48,288"
1349,CHOCTAWCOLISEUM2,GA112,General Admission 112,45,A,Green,Left,general,RECT,"18,222,47,249"
1349,CHOCTAWCOLISEUM2,GA113,General Admission 113,48,A,Green,Left,general,RECT,"17,183,45,212"
1349,CHOCTAWCOLISEUM2,GA114,General Admission 114,52,A,Green,Left,general,RECT,"18,149,45,176"
1349,CHOCTAWCOLISEUM2,GA115,General Admission 115,42,A,Green,Left,general,RECT,"78,15,107,85"
1349,CHOCTAWCOLISEUM2,GA116,General Admission 116,38,A,Green,Left,general,RECT,"114,17,144,85"
1349,CHOCTAWCOLISEUM2,GA117,General Admission 117,34,A,Green,Left,general,POLY,"180,74,163,74,164,85,151,85,152,18,183,18,182,18"
1349,CHOCTAWCOLISEUM2,GA118,General Admission 118,30,A,Green,Left,general,RECT,"187,18,217,85"
1349,CHOCTAWCOLISEUM2,GA119,General Admission 119,28,A,Green,Left,general,POLY,"225,97,233,97,234,86,243,86,243,96,253,96,253,17,225,17,225,17"
1349,CHOCTAWCOLISEUM2,GA120,General Admission 120,32,A,Green,Left,general,RECT,"258,15,290,83"
1349,CHOCTAWCOLISEUM2,GA121,General Admission 121,36,A,Green,Left,general,POLY,"297,73,316,73,316,85,326,85,328,15,295,14,295,14"
1349,CHOCTAWCOLISEUM2,GA122,General Admission 122,40,A,Green,Left,general,RECT,"334,17,362,82"
1349,CHOCTAWCOLISEUM2,GA123,General Admission 123,44,A,Green,Left,general,RECT,"370,17,400,84"
1349,CHOCTAWCOLISEUM2,GA124,General Admission 124,54,A,Green,Left,general,RECT,"433,150,463,176"
1349,CHOCTAWCOLISEUM2,GA125,General Admission 125,50,A,Green,Left,general,RECT,"434,187,461,213"
1349,CHOCTAWCOLISEUM2,GA126,General Admission 126,46,A,Green,Left,general,RECT,"435,221,463,250"
1349,CHOCTAWCOLISEUM2,GA127,General Admission 127,49,A,Green,Left,general,RECT,"434,259,462,286"
1349,CHOCTAWCOLISEUM2,GA128,General Admission 128,53,A,Green,Left,general,RECT,"436,298,463,323"
1349,CHOCTAWCOLISEUM2,SC101,Section 101,17,A,Blue,Left,,RECT,"373,345,402,359"
1349,CHOCTAWCOLISEUM2,SC102,Section 102,13,A,Blue,Left,,RECT,"339,346,366,360"
1349,CHOCTAWCOLISEUM2,SC103,Section 103,9,A,Blue,Left,,RECT,"302,346,329,359"
1349,CHOCTAWCOLISEUM2,SC104,Section 104,5,A,Blue,Left,,RECT,"264,345,292,359"
1349,CHOCTAWCOLISEUM2,SC105,Section 105,1,A,Blue,Left,,RECT,"227,345,256,360"
