VenueCode,TemplateName,SectionCode,Section,Priority,StatusCode,Color,Justification,SectionType,Shape,Coordinates
1349,CHOCTAWCOLISEUM5,GA103,General Admission 103,26,A,Green,Center,general,POLY,"330,387,318,385,318,394,299,396,300,453,330,454,330,454"
1349,CHOCTAWCOLISEUM5,GA104,General Admission 104,28,A,Green,Center,general,RECT,"265,387,294,455"
1349,CHOCTAWCOLISEUM5,GA105,General Admission 105,30,A,Green,Center,general,RECT,"228,374,257,454"
1349,CHOCTAWCOLISEUM5,GA106,General Admission 106,32,A,Green,Center,general,RECT,"191,387,221,455"
1349,CHOCTAWCOLISEUM5,GA107,General Admission 107,34,A,Green,Center,general,POLY,"154,386,166,387,167,395,183,396,185,456,153,455,153,455"
1349,CHOCTAWCOLISEUM5,GA108,General Admission 108,36,A,Green,Center,general,RECT,"120,387,147,455"
1349,CHOCTAWCOLISEUM5,GA109,General Admission 109,38,A,Green,Center,general,RECT,"80,386,110,455"
1349,CHOCTAWCOLISEUM5,GA110,General Admission 110,40,A,Green,Center,general,RECT,"18,296,46,322"
1349,CHOCTAWCOLISEUM5,GA111,General Admission 111,42,A,Green,Center,general,RECT,"17,258,48,288"
1349,CHOCTAWCOLISEUM5,GA112,General Admission 112,43,A,Green,Center,general,RECT,"18,222,47,249"
1349,CHOCTAWCOLISEUM5,GA113,General Admission 113,41,A,Green,Center,general,RECT,"17,183,45,212"
1349,CHOCTAWCOLISEUM5,GA114,General Admission 114,39,A,Green,Center,general,RECT,"18,149,45,176"
1349,CHOCTAWCOLISEUM5,GA115,General Admission 115,37,A,Green,Center,general,RECT,"78,15,107,85"
1349,CHOCTAWCOLISEUM5,GA116,General Admission 116,35,A,Green,Center,general,RECT,"114,17,144,85"
1349,CHOCTAWCOLISEUM5,GA117,General Admission 117,33,A,Green,Center,general,POLY,"180,74,163,74,164,85,151,85,152,18,183,18,182,18"
1349,CHOCTAWCOLISEUM5,GA118,General Admission 118,31,A,Green,Center,general,RECT,"187,18,217,85"
1349,CHOCTAWCOLISEUM5,GA119,General Admission 119,29,A,Green,Center,general,POLY,"225,97,233,97,234,86,243,86,243,96,253,96,253,17,225,17,225,17"
1349,CHOCTAWCOLISEUM5,GA120,General Admission 120,27,A,Green,Center,general,RECT,"258,15,290,83"
1349,CHOCTAWCOLISEUM5,GA121,General Admission 121,25,A,Green,Center,general,POLY,"297,73,316,73,316,85,326,85,328,15,295,14,295,14"
1349,CHOCTAWCOLISEUM5,SC103,Section 103,8,A,Blue,Center,,RECT,"302,346,329,359"
1349,CHOCTAWCOLISEUM5,SC104,Section 104,10,A,Blue,Center,,RECT,"264,345,292,359"
1349,CHOCTAWCOLISEUM5,SC105,Section 105,12,A,Blue,Center,,RECT,"227,345,256,360"
1349,CHOCTAWCOLISEUM5,SC106,Section 106,14,A,Blue,Center,,RECT,"191,345,220,360"
1349,CHOCTAWCOLISEUM5,SC107,Section 107,16,A,Blue,Center,,RECT,"156,345,182,359"
1349,CHOCTAWCOLISEUM5,SC108,Section 108,18,A,Blue,Center,,RECT,"118,344,148,360"
1349,CHOCTAWCOLISEUM5,SC109,Section 109,20,A,Blue,Center,,RECT,"81,345,110,360"
1349,CHOCTAWCOLISEUM5,SC110,Section 110,22,A,Blue,Center,,RECT,"48,295,63,323"
1349,CHOCTAWCOLISEUM5,SC111,Section 111,24,A,Blue,Center,,RECT,"49,261,62,285"
1349,CHOCTAWCOLISEUM5,SC113,Section 113,23,A,Blue,Center,,RECT,"47,186,62,212"
1349,CHOCTAWCOLISEUM5,SC114,Section 114,21,A,Blue,Center,,RECT,"47,149,63,177"
1349,CHOCTAWCOLISEUM5,SC115,Section 115,19,A,Blue,Center,,RECT,"79,112,108,126"
1349,CHOCTAWCOLISEUM5,SC116,Section 116,17,A,Blue,Center,,RECT,"118,114,145,125"
1349,CHOCTAWCOLISEUM5,SC117,Section 117,15,A,Blue,Center,,RECT,"152,112,180,126"
1349,CHOCTAWCOLISEUM5,SC118,Section 118,13,A,Blue,Center,,RECT,"188,111,218,127"
1349,CHOCTAWCOLISEUM5,SC119,Section 119,11,A,Blue,Center,,RECT,"223,111,254,126"
1349,CHOCTAWCOLISEUM5,SC120,Section 120,9,A,Blue,Center,,RECT,"261,112,292,126"
1349,CHOCTAWCOLISEUM5,SC121,Section 121,7,A,Blue,Center,,RECT,"298,113,327,127"
1349,CHOCTAWCOLISEUM5,SC200,Section 200,1,A,Yellow,Left,,POLY,"267,294,268,264,287,264,286,244,343,244,343,294,343,294"
1349,CHOCTAWCOLISEUM5,SC201,Section 201,2,A,Yellow,Left,,POLY,"342,223,285,223,286,204,268,202,268,173,345,174,345,174"
1349,CHOCTAWCOLISEUM5,SC202,Section 202,3,A,Blue,Left,,POLY,"181,244,239,244,239,263,257,264,256,294,181,294,182,293"
1349,CHOCTAWCOLISEUM5,SC203,Section 203,4,A,Blue,Left,,POLY,"181,223,240,223,239,203,258,203,256,171,181,172,179,172"
1349,CHOCTAWCOLISEUM5,SC204,Section 204,5,A,Blue,Left,,RECT,"94,244,170,294"
1349,CHOCTAWCOLISEUM5,SC205,Section 205,6,A,Blue,Left,,RECT,"94,174,170,222"
1349,CHOCTAWCOLISEUM5,AD103,ADA General Admisison 103,45,H,ADAGreen,Center,ADA,RECT,"319,373,329,385"
1349,CHOCTAWCOLISEUM5,AD104,ADA General Admisison 104,47,H,ADAGreen,Center,ADA,RECT,"263,374,294,385"
1349,CHOCTAWCOLISEUM5,AD106,ADA General Admisison 106,49,H,ADAGreen,Center,ADA,RECT,"191,374,221,384"
1349,CHOCTAWCOLISEUM5,AD107,ADA General Admisison 107,51,H,ADAGreen,Center,ADA,RECT,"156,374,165,384"
1349,CHOCTAWCOLISEUM5,AD108,ADA General Admisison 108,53,H,ADAGreen,Center,ADA,RECT,"117,374,147,385"
1349,CHOCTAWCOLISEUM5,AD109,ADA General Admisison 109,55,H,ADAGreen,Center,ADA,RECT,"81,374,109,384"
1349,CHOCTAWCOLISEUM5,AD115,ADA General Admisison 115,54,H,ADAGreen,Center,ADA,RECT,"78,86,109,96"
1349,CHOCTAWCOLISEUM5,AD116,ADA General Admisison 116,52,H,ADAGreen,Center,ADA,RECT,"114,86,144,96"
1349,CHOCTAWCOLISEUM5,AD118,ADA General Admisison 118,50,H,ADAGreen,Center,ADA,RECT,"186,86,217,98"
1349,CHOCTAWCOLISEUM5,AD117,ADA General Admisison 117,48,H,ADAGreen,Center,ADA,RECT,"150,86,161,97"
1349,CHOCTAWCOLISEUM5,AD120,ADA General Admisison 120,46,H,ADAGreen,Center,ADA,RECT,"260,85,291,97"
1349,CHOCTAWCOLISEUM5,AD121,ADA General Admisison 121,44,H,ADAGreen,Center,ADA,RECT,"315,85,326,97"
