VenueCode,TemplateName,SectionCode,Section,Priority,StatusCode,Color,Justification,SectionType,Shape,Coordinates
1570,HARDEMANAUDITORIUM1,SECTA,Section A,6,A,BLUE,LEFT,,POLY,"385,82,385,91,391,92,392,139,399,140,399,157,406,157,406,186,414,188,414,225,475,225,476,187,468,188,468,159,462,158,459,139,452,138,452,129,445,129,446,102,437,101,436,91,423,91,422,81,422,81"
1570,HARDEMANAUDITORIUM1,SECB1,Section B (Tier 1),2,A,GOLD,LEFT,,POLY,"289,129,289,81,363,82,364,91,370,91,371,121,378,120,378,129"
1570,HARDEMANAUDITORIUM1,SECB2,Section B (Tier 2),4,A,BLUE,LEFT,,POLY,"288,129,378,130,378,158,386,158,387,186,395,187,395,235,288,235,288,235"
1570,HARDEMANAUDITORIUM1,SECC1,Section C (Tier 1),1,A,GOLD,LEFT,,POLY,"271,129,271,81,196,82,196,91,189,91,189,118,181,121,182,129,182,129"
1570,HARDEMANAUDITORIUM1,SECC2,Section C (Tier 2),3,A,BLUE,LEFT,,POLY,"272,130,182,130,183,158,173,157,174,186,166,187,165,235,270,235"
1570,HARDEMANAUDITORIUM1,SECTD,Section D,5,A,BLUE,LEFT,,POLY,"139,81,139,91,123,91,125,103,117,103,118,129,109,131,111,139,102,139,101,158,92,156,93,187,85,187,85,234,146,235,145,187,153,186,156,157,163,157,165,139,169,138,171,91,176,91,176,82,176,82"
1570,HARDEMANAUDITORIUM1,SECTE,Section E,10,A,GREEN,LEFT,,POLY,"427,400,537,400,536,373,530,373,531,344,522,344,521,326,515,325,514,298,505,296,505,278,442,277,444,287,436,287,436,306,427,305,428,305"
1570,HARDEMANAUDITORIUM1,SECTF,Section F,8,A,GREEN,LEFT,,POLY,"302,278,386,278,386,295,393,296,394,306,401,306,401,333,408,334,408,400,310,400,311,382,301,381,301,380"
1570,HARDEMANAUDITORIUM1,SECTG,Section G,7,A,GREEN,LEFT,,POLY,"261,277,261,382,252,382,252,400,154,400,155,334,163,334,162,305,169,305,169,294,177,296,176,277,176,277"
1570,HARDEMANAUDITORIUM1,SECTH,Section H,9,A,GREEN,LEFT,,POLY,"29,400,31,372,40,373,39,343,47,343,47,295,53,295,53,277,112,278,112,286,120,285,121,304,128,305,129,326,136,326,136,400,137,401"
1570,HARDEMANAUDITORIUM1,ADASE,ADA Section E,14,H,ADAGREEN,LEFT,ADA,RECT,"427,270,439,286"
1570,HARDEMANAUDITORIUM1,ADASF,ADA Section F,12,H,ADAGREEN,LEFT,ADA,POLY,"295,384,306,386,307,398,295,398,296,384,295,264,397,273,400,294,387,293,387,272,295,263,296,378,296,377"
1570,HARDEMANAUDITORIUM1,ADASG,ADA Section G,11,H,ADAGREEN,LEFT,ADA,POLY,"171,278,159,278,159,293,174,293,172,277,174,269,271,269,270,402,253,400,253,385,269,385,271,269,172,269,172,269"
1570,HARDEMANAUDITORIUM1,ADASH,ADA Section H,13,H,ADAGREEN,LEFT,ADA,RECT,"112,270,122,287"
